Year,Area,Sex,City,City type,Record Type,Reliability,Source Year,Value,Value Footnotes
2012,Total,Female,Bataisk,City proper,Estimate - de jure,"Final figure, complete",2013,60539,
2012,Total,Female,Belgorod,City proper,Estimate - de jure,"Final figure, complete",2013,202695,
2012,Total,Female,Berezniki,City proper,Estimate - de jure,"Final figure, complete",2013,85441,
2012,Total,Female,Biisk,City proper,Estimate - de jure,"Final figure, complete",2013,114384,
2012,Total,Female,Blagoveshchensk (Amurskaya oblast),City proper,Estimate - de jure,"Final figure, complete",2013,119556,
2012,Total,Female,Bratsk,City proper,Estimate - de jure,"Final figure, complete",2013,133008,
2012,Total,Female,Bryansk,City proper,Estimate - de jure,"Final figure, complete",2013,228258,
2012,Total,Female,Cheboksary,City proper,Estimate - de jure,"Final figure, complete",2013,255948,
2012,Total,Female,Chelyabinsk,City proper,Estimate - de jure,"Final figure, complete",2013,635373,
2012,Total,Female,Cherepovets,City proper,Estimate - de jure,"Final figure, complete",2013,172209,
2012,Total,Female,Cherkessk,City proper,Estimate - de jure,"Final figure, complete",2013,71296,
2012,Total,Female,Chita,City proper,Estimate - de jure,"Final figure, complete",2013,177299,
2012,Total,Female,Derbent,City proper,Estimate - de jure,"Final figure, complete",2013,62120,
2012,Total,Female,Dimitrovgrad,City proper,Estimate - de jure,"Final figure, complete",2013,64912,
2012,Total,Female,Dzerzhinsk (Nizhegorodskaya oblast),City proper,Estimate - de jure,"Final figure, complete",2013,132981,
2012,Total,Female,Ekaterinburg,City proper,Estimate - de jure,"Final figure, complete",2013,765410,
2012,Total,Female,Elektrostal,City proper,Estimate - de jure,"Final figure, complete",2013,85043,
2012,Total,Female,Elets,City proper,Estimate - de jure,"Final figure, complete",2013,58590,
2012,Total,Female,Elista,City proper,Estimate - de jure,"Final figure, complete",2013,56860,
2012,Total,Female,Engels,City proper,Estimate - de jure,"Final figure, complete",2013,114237,
2012,Total,Female,Esentuky,City proper,Estimate - de jure,"Final figure, complete",2013,56524,
2012,Total,Female,Groznyi,City proper,Estimate - de jure,"Final figure, complete",2013,139909,
2012,Total,Female,Hasaviurt,City proper,Estimate - de jure,"Final figure, complete",2013,69321,
2012,Total,Female,Irkutsk,City proper,Estimate - de jure,"Final figure, complete",2013,332990,
2012,Total,Female,Ivanovo,City proper,Estimate - de jure,"Final figure, complete",2013,228869,
2012,Total,Female,Izhevsk,City proper,Estimate - de jure,"Final figure, complete",2013,349474,
2012,Total,Female,Kaliningrad (Kaliningradskaya oblast),City proper,Estimate - de jure,"Final figure, complete",2013,236607,
2012,Total,Female,Kaluga,City proper,Estimate - de jure,"Final figure, complete",2013,182863,
2012,Total,Female,Kamensk-Uralsky,City proper,Estimate - de jure,"Final figure, complete",2013,95312,
2012,Total,Female,Kamyshin,City proper,Estimate - de jure,"Final figure, complete",2013,63530,
2012,Total,Female,Kaspiysk,City proper,Estimate - de jure,"Final figure, complete",2013,53028,
2012,Total,Female,Kazan,City proper,Estimate - de jure,"Final figure, complete",2013,648051,
2012,Total,Female,Kemerovo,City proper,Estimate - de jure,"Final figure, complete",2013,297757,
2012,Total,Female,Khabarovsk,City proper,Estimate - de jure,"Final figure, complete",2013,315647,
2012,Total,Female,Khimki,City proper,Estimate - de jure,"Final figure, complete",2013,119153,
2012,Total,Female,Kirov,City proper,Estimate - de jure,"Final figure, complete",2013,269389,
2012,Total,Female,Kislovodsk,City proper,Estimate - de jure,"Final figure, complete",2013,70459,
2012,Total,Female,Kolomna,City proper,Estimate - de jure,"Final figure, complete",2013,78369,
2012,Total,Female,Komsomolsk-na-Amure,City proper,Estimate - de jure,"Final figure, complete",2013,138884,
2012,Total,Female,Kopeysk,City proper,Estimate - de jure,"Final figure, complete",2013,73019,
2012,Total,Female,Korolev (Moskovskaya oblast),City proper,Estimate - de jure,"Final figure, complete",2013,102228,
2012,Total,Female,Kostroma,City proper,Estimate - de jure,"Final figure, complete",2013,149744,
2012,Total,Female,Kovrov,Urban agglomeration,Estimate - de jure,"Final figure, complete",2013,192778,
2012,Total,Female,Krasnodar,City proper,Estimate - de jure,"Final figure, complete",2013,423451,
2012,Total,Female,Krasnogorsk,City proper,Estimate - de jure,"Final figure, complete",2013,68766,
2012,Total,Female,Krasnoyarsk,City proper,Estimate - de jure,"Final figure, complete",2013,550685,
2012,Total,Female,Kurgan,City proper,Estimate - de jure,"Final figure, complete",2013,180589,
2012,Total,Female,Kursk,City proper,Estimate - de jure,"Final figure, complete",2013,236925,
2012,Total,Female,Kyzyl,City proper,Estimate - de jure,"Final figure, complete",2013,60522,
2012,Total,Female,Leninsk-Kuznetsky,City proper,Estimate - de jure,"Final figure, complete",2013,54422,
2012,Total,Female,Lipetsk,City proper,Estimate - de jure,"Final figure, complete",2013,278407,
2012,Total,Female,Lyubertsy,City proper,Estimate - de jure,"Final figure, complete",2013,98320,
2012,Total,Female,Magadan,City proper,Estimate - de jure,"Final figure, complete",2013,50179,
2012,Total,Female,Magnitogorsk,City proper,Estimate - de jure,"Final figure, complete",2013,224199,
2012,Total,Female,Maikop,City proper,Estimate - de jure,"Final figure, complete",2013,80067,
2012,Total,Female,Makhachkala,City proper,Estimate - de jure,"Final figure, complete",2013,303556,
2012,Total,Female,Mezhdurechensk,City proper,Estimate - de jure,"Final figure, complete",2013,53780,
2012,Total,Female,Miass,City proper,Estimate - de jure,"Final figure, complete",2013,82982,
2012,Total,Female,MOSKVA,City proper,Estimate - de jure,"Final figure, complete",2013,6422580,
2012,Total,Female,Murmansk,City proper,Estimate - de jure,"Final figure, complete",2013,163810,
2012,Total,Female,Murom,City proper,Estimate - de jure,"Final figure, complete",2013,63037,
2012,Total,Female,Mytishchi,City proper,Estimate - de jure,"Final figure, complete",2013,96400,
2012,Total,Female,Naberezhnye Tchelny,City proper,Estimate - de jure,"Final figure, complete",2013,280211,
2012,Total,Female,Nakhodka,City proper,Estimate - de jure,"Final figure, complete",2013,83568,
2012,Total,Female,Naltchik,City proper,Estimate - de jure,"Final figure, complete",2013,132582,
2012,Total,Female,Nazran,City proper,Estimate - de jure,"Final figure, complete",2013,56448,
2012,Total,Female,Neftekamsk,City proper,Estimate - de jure,"Final figure, complete",2013,65931,
2012,Total,Female,Nefteyugansk,City proper,Estimate - de jure,"Final figure, complete",2013,63893,
2012,Total,Female,Nevinnomyssk,City proper,Estimate - de jure,"Final figure, complete",2013,64338,
2012,Total,Female,Nizhnekamsk,City proper,Estimate - de jure,"Final figure, complete",2013,123917,
2012,Total,Female,Nizhnevartovsk,City proper,Estimate - de jure,"Final figure, complete",2013,135074,
2012,Total,Female,Nizhny Novgorod,City proper,Estimate - de jure,"Final figure, complete",2013,704975,
2012,Total,Female,Nizhny Tagil,City proper,Estimate - de jure,"Final figure, complete",2013,195920,
2012,Total,Female,Noginsk,City proper,Estimate - de jure,"Final figure, complete",2013,56038,
2012,Total,Female,Norilsk,City proper,Estimate - de jure,"Final figure, complete",2013,88308,
2012,Total,Female,Novocherkassk,City proper,Estimate - de jure,"Final figure, complete",2013,89160,
2012,Total,Female,Novokuybishevsk,City proper,Estimate - de jure,"Final figure, complete",2013,58826,
2012,Total,Female,Novokuznetsk,City proper,Estimate - de jure,"Final figure, complete",2013,301997,
2012,Total,Female,Novomoskovsk (Tulskaya oblast),City proper,Estimate - de jure,"Final figure, complete",2013,71594,
2012,Total,Female,Novorossiysk,City proper,Estimate - de jure,"Final figure, complete",2013,131150,
2012,Total,Female,Novoshakhtinsk,City proper,Estimate - de jure,"Final figure, complete",2013,59833,
2012,Total,Female,Novosibirsk,City proper,Estimate - de jure,"Final figure, complete",2013,816410,
2012,Total,Female,Novy Urengoy,City proper,Estimate - de jure,"Final figure, complete",2013,54491,
2012,Total,Female,Noyabrsk,City proper,Estimate - de jure,"Final figure, complete",2013,55425,
2012,Total,Female,Obninsk,City proper,Estimate - de jure,"Final figure, complete",2013,57399,
2012,Total,Female,Odintsovo,City proper,Estimate - de jure,"Final figure, complete",2013,74301,
2012,Total,Female,Oktyabrsky,City proper,Estimate - de jure,"Final figure, complete",2013,59153,
2012,Total,Female,Omsk,City proper,Estimate - de jure,"Final figure, complete",2013,631870,
2012,Total,Female,Orekhovo-Zuevo,City proper,Estimate - de jure,"Final figure, complete",2013,67898,
2012,Total,Female,Orel,City proper,Estimate - de jure,"Final figure, complete",2013,178980,
2012,Total,Female,Orenburg,City proper,Estimate - de jure,"Final figure, complete",2013,302514,
2012,Total,Female,Orsk,City proper,Estimate - de jure,"Final figure, complete",2013,131067,
2012,Total,Female,Penza,City proper,Estimate - de jure,"Final figure, complete",2013,285678,
2012,Total,Female,Perm,City proper,Estimate - de jure,"Final figure, complete",2013,562886,
2012,Total,Female,Pervouralsk,City proper,Estimate - de jure,"Final figure, complete",2013,69277,
2012,Total,Female,Petropavlovsk-Kamchatsky,City proper,Estimate - de jure,"Final figure, complete",2013,91959,
2012,Total,Female,Petrozavodsk,City proper,Estimate - de jure,"Final figure, complete",2013,148464,
2012,Total,Female,Podolsk,City proper,Estimate - de jure,"Final figure, complete",2013,110128,
2012,Total,Female,Prokopyevsk,City proper,Estimate - de jure,"Final figure, complete",2013,114079,
2012,Total,Female,Pskov,City proper,Estimate - de jure,"Final figure, complete",2013,112623,
2012,Total,Female,Pushkino,City proper,Estimate - de jure,"Final figure, complete",2013,57371,
2012,Total,Female,Pyatigorsk,City proper,Estimate - de jure,"Final figure, complete",2013,80025,
2012,Total,Female,Rostov-na-Donu,City proper,Estimate - de jure,"Final figure, complete",2013,599023,
2012,Total,Female,Rubtsovsk,City proper,Estimate - de jure,"Final figure, complete",2013,76991,
2012,Total,Female,Ryazan,City proper,Estimate - de jure,"Final figure, complete",2013,289128,
2012,Total,Female,Rybinsk,City proper,Estimate - de jure,"Final figure, complete",2013,109438,
2012,Total,Female,Salavat,City proper,Estimate - de jure,"Final figure, complete",2013,82725,
2012,Total,Female,Samara (Samarskaya oblast),City proper,Estimate - de jure,"Final figure, complete",2013,647721,
2012,Total,Female,Saransk,City proper,Estimate - de jure,"Final figure, complete",2013,165560,
2012,Total,Female,Sarapyul,City proper,Estimate - de jure,"Final figure, complete",2013,55684,
2012,Total,Female,Saratov,City proper,Estimate - de jure,"Final figure, complete",2013,464645,
2012,Total,Female,Sergiev Posad,City proper,Estimate - de jure,"Final figure, complete",2013,60290,
2012,Total,Female,Serpukhov,City proper,Estimate - de jure,"Final figure, complete",2013,69235,
2012,Total,Female,Severodvinsk,City proper,Estimate - de jure,"Final figure, complete",2013,101532,
2012,Total,Female,Seversk,City proper,Estimate - de jure,"Final figure, complete",2013,58925,
2012,Total,Female,Shakhty,City proper,Estimate - de jure,"Final figure, complete",2013,130487,
2012,Total,Female,Shchelkovo,City proper,Estimate - de jure,"Final figure, complete",2013,60594,
2012,Total,Female,Smolensk,City proper,Estimate - de jure,"Final figure, complete",2013,183005,
2012,Total,Female,Sochi,City proper,Estimate - de jure,"Final figure, complete",2013,199539,
2012,Total,Female,St. Petersburg,City proper,Estimate - de jure,"Final figure, complete",2013,2743227,
2012,Total,Female,Stary Oskol,City proper,Estimate - de jure,"Final figure, complete",2013,119817,
2012,Total,Female,Stavropol,City proper,Estimate - de jure,"Final figure, complete",2013,220768,
2012,Total,Female,Sterlitamak,City proper,Estimate - de jure,"Final figure, complete",2013,149644,
2012,Total,Female,Surgut,City proper,Estimate - de jure,"Final figure, complete",2013,167230,
2012,Total,Female,Syktivkar,City proper,Estimate - de jure,"Final figure, complete",2013,131396,
2012,Total,Female,Syzran,City proper,Estimate - de jure,"Final figure, complete",2013,97600,
2012,Total,Female,Taganrog,City proper,Estimate - de jure,"Final figure, complete",2013,141163,
2012,Total,Female,Tambov,City proper,Estimate - de jure,"Final figure, complete",2013,154921,
2012,Total,Female,Tolyatti,City proper,Estimate - de jure,"Final figure, complete",2013,388115,
2012,Total,Female,Tomsk,City proper,Estimate - de jure,"Final figure, complete",2013,291423,
2012,Total,Female,Tula,City proper,Estimate - de jure,"Final figure, complete",2013,275981,
2012,Total,Female,Tver,City proper,Estimate - de jure,"Final figure, complete",2013,227437,
2012,Total,Female,Tyumen,City proper,Estimate - de jure,"Final figure, complete",2013,333627,
2012,Total,Female,Ufa,City proper,Estimate - de jure,"Final figure, complete",2013,590114,
2012,Total,Female,Uhta,City proper,Estimate - de jure,"Final figure, complete",2013,52117,
2012,Total,Female,Ulan-Ude,City proper,Estimate - de jure,"Final figure, complete",2013,222118,
2012,Total,Female,Ulyanovsk,City proper,Estimate - de jure,"Final figure, complete",2013,336775,
2012,Total,Female,Ussuriisk,City proper,Estimate - de jure,"Final figure, complete",2013,83903,
2012,Total,Female,Velikie Luky,City proper,Estimate - de jure,"Final figure, complete",2013,54488,
2012,Total,Female,Velikiy Novgorod,City proper,Estimate - de jure,"Final figure, complete",2013,124495,
2012,Total,Female,Vladikavkaz (Osetinskaya ASSR),City proper,Estimate - de jure,"Final figure, complete",2013,169355,
2012,Total,Female,Vladimir,City proper,Estimate - de jure,"Final figure, complete",2013,192778,
2012,Total,Female,Vladivostok,City proper,Estimate - de jure,"Final figure, complete",2013,316667,
2012,Total,Female,Volgodonsk,City proper,Estimate - de jure,"Final figure, complete",2013,91938,
2012,Total,Female,Volgograd,City proper,Estimate - de jure,"Final figure, complete",2013,558667,
2012,Total,Female,Vologda,City proper,Estimate - de jure,"Final figure, complete",2013,170105,
2012,Total,Female,Volzhsky,City proper,Estimate - de jure,"Final figure, complete",2013,172422,
2012,Total,Female,Voronezh,City proper,Estimate - de jure,"Final figure, complete",2013,549963,
2012,Total,Female,Yakutsk,City proper,Estimate - de jure,"Final figure, complete",2013,149807,
2012,Total,Female,Yaroslavl,City proper,Estimate - de jure,"Final figure, complete",2013,335119,
2012,Total,Female,Yoshkar-Ola,City proper,Estimate - de jure,"Final figure, complete",2013,140656,
2012,Total,Female,Yuzhno-Sakhalinsk,City proper,Estimate - de jure,"Final figure, complete",2013,99042,
2012,Total,Female,Zheleznodorozhny,City proper,Estimate - de jure,"Final figure, complete",2013,76095,
2012,Total,Female,Zhukovsky,City proper,Estimate - de jure,"Final figure, complete",2013,57528,
2012,Total,Female,Zlatoust,City proper,Estimate - de jure,"Final figure, complete",2013,94901,
2013,Total,Both Sexes,SAN MARINO,City proper,Estimate - de facto,"Final figure, complete",2013,4438,
2013,Total,Male,SAN MARINO,City proper,Estimate - de facto,"Final figure, complete",2013,2117,
2013,Total,Female,SAN MARINO,City proper,Estimate - de facto,"Final figure, complete",2013,2321,
2012,Total,Both Sexes,BEOGRAD (BELGRADE),City proper,Estimate - de jure,"Final figure, complete",2013,1350987,21
2012,Total,Both Sexes,BEOGRAD (BELGRADE),Urban agglomeration,Estimate - de jure,"Final figure, complete",2013,1664218,"21,22"
2012,Total,Both Sexes,Cacak,City proper,Estimate - de jure,"Final figure, complete",2013,73100,21
2012,Total,Both Sexes,Cacak,Urban agglomeration,Estimate - de jure,"Final figure, complete",2013,114763,"21,22"
2012,Total,Both Sexes,Kragujevac,City proper,Estimate - de jure,"Final figure, complete",2013,150841,21
2012,Total,Both Sexes,Kragujevac,Urban agglomeration,Estimate - de jure,"Final figure, complete",2013,179274,"21,22"
2012,Total,Both Sexes,Kraljevo,City proper,Estimate - de jure,"Final figure, complete",2013,68494,21
2012,Total,Both Sexes,Kraljevo,Urban agglomeration,Estimate - de jure,"Final figure, complete",2013,124679,"21,22"
